CREATED LOG FILE
Missing pdb_file values:
Series([], )
Features to remove: ['DockQ', 'pdb_file', 'pdb_id']
Output path: /home/as4643/palmer_scratch/Protein-Decoy-Detection-SVR/predictions_capri_grid_search/100_0.001.csv
DONE PREDICTING
 MAE_Train  MSE_Train  R2_Train  MAE_Test  MSE_Test   R2_Test  Gamma     C
  0.219217   0.091489 -0.014464  0.229081  0.102646 -0.052859  100.0 0.001
                            pdb_file  actual_DockQ  prediction
complex.35455_1_corrected_H_0001_T46         0.009    0.115917
complex.35493_3_corrected_H_0001_T46         0.042    0.106637
complex.35522_2_corrected_H_0001_T46         0.020    0.151180
complex.35535_2_corrected_H_0001_T46         0.023    0.121131
complex.35559_1_corrected_H_0001_T46         0.052    0.118359
complex.35615_9_corrected_H_0001_T46         0.009    0.111556
complex.35835_3_corrected_H_0001_T46         0.009    0.119750
complex.35854_7_corrected_H_0001_T46         0.059    0.127696
complex.35860_7_corrected_H_0001_T46         0.021    0.106870
complex.35872_5_corrected_H_0001_T46         0.017    0.127259
complex.35885_2_corrected_H_0001_T46         0.011    0.143742
complex.35918_4_corrected_H_0001_T46         0.075    0.121184
complex.35932_6_corrected_H_0001_T46         0.016    0.138019
complex.36046_8_corrected_H_0001_T46         0.011    0.131399
complex.36051_2_corrected_H_0001_T46         0.030    0.133135
complex.36098_4_corrected_H_0001_T46         0.036    0.112275
complex.36120_2_corrected_H_0001_T46         0.016    0.113386
complex.36155_3_corrected_H_0001_T46         0.012    0.122912
complex.36267_3_corrected_H_0001_T46         0.007    0.114281
complex.36332_1_corrected_H_0001_T46         0.034    0.111264
complex.36347_2_corrected_H_0001_T46         0.009    0.109433
complex.36415_7_corrected_H_0001_T46         0.010    0.108287
complex.36416_3_corrected_H_0001_T46         0.013    0.127291
complex.36524_1_corrected_H_0001_T46         0.011    0.117145
complex.36530_3_corrected_H_0001_T46         0.026    0.114355
complex.36540_8_corrected_H_0001_T46         0.011    0.143125
complex.36598_7_corrected_H_0001_T46         0.060    0.111126
complex.36611_7_corrected_H_0001_T46         0.013    0.136422
complex.36628_5_corrected_H_0001_T46         0.008    0.115021
complex.36634_1_corrected_H_0001_T46         0.010    0.109743
complex.36680_8_corrected_H_0001_T46         0.051    0.152173
complex.36855_8_corrected_H_0001_T46         0.013    0.111787
complex.36862_2_corrected_H_0001_T46         0.030    0.147973
complex.36889_0_corrected_H_0001_T46         0.008    0.122536
complex.36916_1_corrected_H_0001_T46         0.029    0.118521
complex.36990_7_corrected_H_0001_T46         0.013    0.151848
complex.37013_3_corrected_H_0001_T46         0.037    0.113843
complex.37051_9_corrected_H_0001_T46         0.011    0.110366
complex.37066_5_corrected_H_0001_T46         0.012    0.133215
complex.37066_8_corrected_H_0001_T46         0.079    0.145398
complex.37097_4_corrected_H_0001_T46         0.007    0.110908
complex.37117_6_corrected_H_0001_T46         0.015    0.154766
complex.37176_8_corrected_H_0001_T46         0.008    0.105136
complex.37202_3_corrected_H_0001_T46         0.028    0.161335
complex.37331_0_corrected_H_0001_T46         0.009    0.155878
complex.37353_2_corrected_H_0001_T46         0.022    0.111756
complex.37437_0_corrected_H_0001_T46         0.018    0.118653
complex.37496_5_corrected_H_0001_T46         0.010    0.111273
 complex.3750_9_corrected_H_0001_T46         0.010    0.121715
complex.37694_6_corrected_H_0001_T46         0.053    0.119726
complex.37732_3_corrected_H_0001_T46         0.010    0.128358
complex.37780_2_corrected_H_0001_T46         0.008    0.117008
complex.37814_1_corrected_H_0001_T46         0.012    0.118551
complex.37877_0_corrected_H_0001_T46         0.015    0.157268
complex.37963_4_corrected_H_0001_T46         0.008    0.110714
complex.38198_1_corrected_H_0001_T46         0.008    0.108712
complex.38227_8_corrected_H_0001_T46         0.010    0.140176
complex.38274_6_corrected_H_0001_T46         0.013    0.112689
complex.38385_6_corrected_H_0001_T46         0.011    0.138141
complex.38396_9_corrected_H_0001_T46         0.024    0.146035
  complex.383_7_corrected_H_0001_T46         0.010    0.163615
complex.38429_8_corrected_H_0001_T46         0.055    0.115275
complex.38481_9_corrected_H_0001_T46         0.015    0.194490
complex.38610_7_corrected_H_0001_T46         0.024    0.116779
complex.38642_2_corrected_H_0001_T46         0.010    0.115961
complex.38653_7_corrected_H_0001_T46         0.008    0.108761
 complex.3874_5_corrected_H_0001_T46         0.011    0.141946
 complex.3879_2_corrected_H_0001_T46         0.013    0.140146
complex.38812_9_corrected_H_0001_T46         0.018    0.156000
complex.38815_0_corrected_H_0001_T46         0.047    0.134355
complex.38817_3_corrected_H_0001_T46         0.010    0.112832
complex.38861_2_corrected_H_0001_T46         0.010    0.159073
complex.39047_1_corrected_H_0001_T46         0.021    0.111077
complex.39169_3_corrected_H_0001_T46         0.037    0.164172
complex.39171_1_corrected_H_0001_T46         0.007    0.107565
complex.39202_6_corrected_H_0001_T46         0.021    0.105627
complex.39261_4_corrected_H_0001_T46         0.011    0.113538
complex.39520_3_corrected_H_0001_T46         0.012    0.130098
complex.39647_6_corrected_H_0001_T46         0.018    0.135277
complex.39671_0_corrected_H_0001_T46         0.011    0.152177
complex.39759_6_corrected_H_0001_T46         0.018    0.112726
complex.39775_9_corrected_H_0001_T46         0.011    0.119864
complex.39788_8_corrected_H_0001_T46         0.012    0.109897
 complex.3983_8_corrected_H_0001_T46         0.050    0.155230
complex.39999_9_corrected_H_0001_T46         0.029    0.164070
complex.40013_5_corrected_H_0001_T46         0.007    0.127349
complex.40066_7_corrected_H_0001_T46         0.018    0.137974
complex.40069_9_corrected_H_0001_T46         0.008    0.118583
complex.40079_0_corrected_H_0001_T46         0.008    0.109719
complex.40139_8_corrected_H_0001_T46         0.032    0.152817
complex.40206_8_corrected_H_0001_T46         0.015    0.120029
complex.40217_4_corrected_H_0001_T46         0.008    0.107071
complex.40277_6_corrected_H_0001_T46         0.062    0.109769
complex.40279_1_corrected_H_0001_T46         0.010    0.112031
complex.40342_8_corrected_H_0001_T46         0.011    0.107336
complex.40408_2_corrected_H_0001_T46         0.017    0.129283
complex.40433_9_corrected_H_0001_T46         0.008    0.109659
complex.40434_9_corrected_H_0001_T46         0.023    0.118316
complex.40463_2_corrected_H_0001_T46         0.028    0.110808
complex.40553_5_corrected_H_0001_T46         0.040    0.113855
complex.40631_1_corrected_H_0001_T46         0.016    0.171784
complex.40639_3_corrected_H_0001_T46         0.022    0.139230
complex.40653_8_corrected_H_0001_T46         0.011    0.144069
complex.40728_9_corrected_H_0001_T46         0.009    0.104949
complex.40733_2_corrected_H_0001_T46         0.009    0.132061
complex.40750_3_corrected_H_0001_T46         0.057    0.117905
complex.40764_0_corrected_H_0001_T46         0.019    0.111404
complex.40894_1_corrected_H_0001_T46         0.080    0.112613
complex.40941_6_corrected_H_0001_T46         0.028    0.116151
complex.40961_7_corrected_H_0001_T46         0.009    0.117024
complex.40995_7_corrected_H_0001_T46         0.024    0.124520
complex.41068_6_corrected_H_0001_T46         0.040    0.127133
complex.41256_7_corrected_H_0001_T46         0.018    0.106115
complex.41395_8_corrected_H_0001_T46         0.010    0.107062
complex.41442_4_corrected_H_0001_T46         0.011    0.109141
complex.41466_6_corrected_H_0001_T46         0.010    0.134987
complex.41471_4_corrected_H_0001_T46         0.009    0.117678
complex.41652_4_corrected_H_0001_T46         0.012    0.118155
 complex.4167_1_corrected_H_0001_T46         0.008    0.114421
complex.41895_7_corrected_H_0001_T46         0.010    0.149528
complex.42061_6_corrected_H_0001_T46         0.020    0.109395
complex.42079_0_corrected_H_0001_T46         0.011    0.111183
 complex.4208_1_corrected_H_0001_T46         0.021    0.144026
complex.42133_0_corrected_H_0001_T46         0.028    0.147734
complex.42288_4_corrected_H_0001_T46         0.017    0.108373
complex.42295_0_corrected_H_0001_T46         0.064    0.111021
complex.42318_2_corrected_H_0001_T46         0.014    0.117795
complex.42319_2_corrected_H_0001_T46         0.030    0.109535
complex.42492_3_corrected_H_0001_T46         0.014    0.145557
complex.42536_5_corrected_H_0001_T46         0.011    0.152520
complex.42574_3_corrected_H_0001_T46         0.010    0.152809
complex.42668_6_corrected_H_0001_T46         0.023    0.110710
complex.42795_9_corrected_H_0001_T46         0.011    0.111414
complex.42841_6_corrected_H_0001_T46         0.011    0.162163
complex.42854_5_corrected_H_0001_T46         0.014    0.159824
complex.42997_3_corrected_H_0001_T46         0.009    0.147616
complex.43051_8_corrected_H_0001_T46         0.066    0.110178
complex.43083_3_corrected_H_0001_T46         0.017    0.129075
complex.43089_4_corrected_H_0001_T46         0.019    0.108914
complex.43164_9_corrected_H_0001_T46         0.020    0.109573
complex.43166_3_corrected_H_0001_T46         0.019    0.130662
complex.43183_6_corrected_H_0001_T46         0.010    0.132850
complex.43224_6_corrected_H_0001_T46         0.010    0.124524
complex.43259_6_corrected_H_0001_T46         0.011    0.132542
complex.43314_1_corrected_H_0001_T46         0.018    0.147019
complex.43363_4_corrected_H_0001_T46         0.018    0.106868
complex.43370_4_corrected_H_0001_T46         0.008    0.115894
 complex.4345_9_corrected_H_0001_T46         0.019    0.152989
complex.43473_6_corrected_H_0001_T46         0.011    0.112084
complex.43637_8_corrected_H_0001_T46         0.037    0.146832
 complex.4363_8_corrected_H_0001_T46         0.011    0.115486
complex.43686_7_corrected_H_0001_T46         0.041    0.123579
 complex.4381_8_corrected_H_0001_T46         0.019    0.110229
 complex.4383_9_corrected_H_0001_T46         0.025    0.117665
complex.43941_2_corrected_H_0001_T46         0.042    0.121086
complex.43944_1_corrected_H_0001_T46         0.013    0.115264
complex.43968_8_corrected_H_0001_T46         0.030    0.148412
complex.43968_9_corrected_H_0001_T46         0.010    0.151805
complex.43985_8_corrected_H_0001_T46         0.018    0.125797
complex.44041_8_corrected_H_0001_T46         0.014    0.121515
complex.44046_7_corrected_H_0001_T46         0.008    0.118388
complex.44067_8_corrected_H_0001_T46         0.012    0.145900
 complex.4408_7_corrected_H_0001_T46         0.012    0.109834
complex.44102_7_corrected_H_0001_T46         0.018    0.114047
complex.44210_6_corrected_H_0001_T46         0.022    0.109902
complex.44399_5_corrected_H_0001_T46         0.015    0.170977
complex.44454_8_corrected_H_0001_T46         0.023    0.106275
complex.44488_8_corrected_H_0001_T46         0.068    0.141967
complex.44499_0_corrected_H_0001_T46         0.013    0.136816
complex.44592_9_corrected_H_0001_T46         0.044    0.109007
complex.44618_2_corrected_H_0001_T46         0.007    0.111615
complex.44628_1_corrected_H_0001_T46         0.009    0.113443
complex.44742_0_corrected_H_0001_T46         0.009    0.116355
complex.44765_1_corrected_H_0001_T46         0.018    0.113552
complex.45054_9_corrected_H_0001_T46         0.008    0.108763
complex.45070_4_corrected_H_0001_T46         0.010    0.133450
complex.45071_2_corrected_H_0001_T46         0.043    0.107629
complex.45088_3_corrected_H_0001_T46         0.019    0.117312
complex.45103_2_corrected_H_0001_T46         0.008    0.106628
complex.45124_2_corrected_H_0001_T46         0.054    0.108361
complex.45188_7_corrected_H_0001_T46         0.008    0.135007
complex.45226_6_corrected_H_0001_T46         0.014    0.110303
 complex.4522_3_corrected_H_0001_T46         0.010    0.150556
complex.45257_0_corrected_H_0001_T46         0.009    0.116422
complex.45356_5_corrected_H_0001_T46         0.009    0.109193
complex.45450_6_corrected_H_0001_T46         0.012    0.121936
complex.45452_8_corrected_H_0001_T46         0.008    0.156926
complex.45455_3_corrected_H_0001_T46         0.016    0.157496
complex.45561_7_corrected_H_0001_T46         0.026    0.109946
complex.45599_1_corrected_H_0001_T46         0.011    0.109649
complex.45611_0_corrected_H_0001_T46         0.040    0.147682
complex.45652_7_corrected_H_0001_T46         0.011    0.106674
complex.45737_4_corrected_H_0001_T46         0.008    0.111252
complex.45843_8_corrected_H_0001_T46         0.029    0.156945
complex.45989_5_corrected_H_0001_T46         0.009    0.115259
complex.46010_4_corrected_H_0001_T46         0.015    0.136029
complex.46033_3_corrected_H_0001_T46         0.059    0.111324
 complex.4605_8_corrected_H_0001_T46         0.062    0.167080
complex.46100_0_corrected_H_0001_T46         0.010    0.116406
complex.46133_9_corrected_H_0001_T46         0.052    0.129753
complex.46152_9_corrected_H_0001_T46         0.012    0.107287
complex.46196_4_corrected_H_0001_T46         0.019    0.112896
 complex.4620_3_corrected_H_0001_T46         0.018    0.168081
complex.46231_4_corrected_H_0001_T46         0.009    0.115297
complex.46273_9_corrected_H_0001_T46         0.065    0.110141
complex.46306_6_corrected_H_0001_T46         0.008    0.117992
complex.46314_6_corrected_H_0001_T46         0.012    0.127546
complex.46338_3_corrected_H_0001_T46         0.019    0.112015
complex.46383_5_corrected_H_0001_T46         0.010    0.139614
complex.46480_4_corrected_H_0001_T46         0.036    0.120888
complex.46486_2_corrected_H_0001_T46         0.075    0.138657
complex.46503_7_corrected_H_0001_T46         0.012    0.110871
complex.46621_2_corrected_H_0001_T46         0.024    0.152698
complex.46632_4_corrected_H_0001_T46         0.019    0.162130
complex.46663_8_corrected_H_0001_T46         0.008    0.119896
complex.46775_1_corrected_H_0001_T46         0.007    0.118637
complex.46832_0_corrected_H_0001_T46         0.019    0.155374
 complex.4686_4_corrected_H_0001_T46         0.007    0.107715
complex.46875_7_corrected_H_0001_T46         0.009    0.111448
 complex.4690_5_corrected_H_0001_T46         0.010    0.122643
 complex.4691_3_corrected_H_0001_T46         0.010    0.110299
complex.46950_0_corrected_H_0001_T46         0.012    0.113239
complex.46971_5_corrected_H_0001_T46         0.007    0.109320
complex.46974_3_corrected_H_0001_T46         0.027    0.131347
 complex.4707_0_corrected_H_0001_T46         0.010    0.114528
complex.47103_9_corrected_H_0001_T46         0.007    0.110865
complex.47108_6_corrected_H_0001_T46         0.033    0.111282
complex.47167_3_corrected_H_0001_T46         0.007    0.130060
complex.47202_5_corrected_H_0001_T46         0.018    0.138246
complex.47207_1_corrected_H_0001_T46         0.019    0.107248
complex.47207_6_corrected_H_0001_T46         0.007    0.108466
complex.47266_3_corrected_H_0001_T46         0.023    0.133001
complex.47275_6_corrected_H_0001_T46         0.017    0.109916
complex.47290_1_corrected_H_0001_T46         0.010    0.111394
complex.47339_7_corrected_H_0001_T46         0.020    0.118230
complex.47459_5_corrected_H_0001_T46         0.019    0.158833
complex.47483_9_corrected_H_0001_T46         0.016    0.111475
complex.47501_5_corrected_H_0001_T46         0.025    0.110852
complex.47530_2_corrected_H_0001_T46         0.009    0.109763
 complex.4753_9_corrected_H_0001_T46         0.009    0.160650
complex.47559_0_corrected_H_0001_T46         0.031    0.134882
complex.47566_5_corrected_H_0001_T46         0.007    0.108869
 complex.4768_8_corrected_H_0001_T46         0.016    0.107783
complex.47768_1_corrected_H_0001_T46         0.010    0.119930
complex.47814_1_corrected_H_0001_T46         0.015    0.114727
complex.47826_1_corrected_H_0001_T46         0.034    0.161560
complex.47849_9_corrected_H_0001_T46         0.015    0.142756
complex.47851_9_corrected_H_0001_T46         0.024    0.107776
complex.47924_2_corrected_H_0001_T46         0.030    0.116911
complex.48038_3_corrected_H_0001_T46         0.009    0.144359
complex.48064_9_corrected_H_0001_T46         0.018    0.114148
complex.48123_0_corrected_H_0001_T46         0.038    0.111368
complex.48171_6_corrected_H_0001_T46         0.013    0.120507
complex.48174_3_corrected_H_0001_T46         0.025    0.154808
complex.48188_3_corrected_H_0001_T46         0.007    0.108360
complex.48315_6_corrected_H_0001_T46         0.013    0.150387
complex.48333_3_corrected_H_0001_T46         0.038    0.144182
complex.48384_6_corrected_H_0001_T46         0.034    0.132710
complex.48407_8_corrected_H_0001_T46         0.034    0.109473
complex.48420_1_corrected_H_0001_T46         0.014    0.137062
complex.48523_8_corrected_H_0001_T46         0.007    0.120282
complex.48582_3_corrected_H_0001_T46         0.009    0.124054
complex.48589_3_corrected_H_0001_T46         0.062    0.107184
complex.48625_2_corrected_H_0001_T46         0.008    0.118326
complex.48666_9_corrected_H_0001_T46         0.008    0.111851
complex.48713_6_corrected_H_0001_T46         0.012    0.113314
complex.48723_0_corrected_H_0001_T46         0.008    0.140857
complex.48820_2_corrected_H_0001_T46         0.020    0.126708
complex.48843_4_corrected_H_0001_T46         0.007    0.108550
complex.48852_3_corrected_H_0001_T46         0.021    0.148021
complex.48912_0_corrected_H_0001_T46         0.014    0.126085
complex.48976_1_corrected_H_0001_T46         0.011    0.118136
complex.48996_3_corrected_H_0001_T46         0.034    0.109342
  complex.489_9_corrected_H_0001_T46         0.014    0.189410
 complex.4900_7_corrected_H_0001_T46         0.014    0.143897
complex.49010_2_corrected_H_0001_T46         0.009    0.109405
complex.49035_0_corrected_H_0001_T46         0.040    0.114353
complex.49068_6_corrected_H_0001_T46         0.043    0.122108
complex.49103_9_corrected_H_0001_T46         0.032    0.109637
complex.49170_6_corrected_H_0001_T46         0.010    0.124807
complex.49208_8_corrected_H_0001_T46         0.023    0.109498
complex.49251_5_corrected_H_0001_T46         0.011    0.112179
 complex.4944_3_corrected_H_0001_T46         0.012    0.117756
complex.49487_8_corrected_H_0001_T46         0.012    0.121190
complex.49505_6_corrected_H_0001_T46         0.010    0.108376
complex.49600_9_corrected_H_0001_T46         0.007    0.109529
complex.49644_6_corrected_H_0001_T46         0.012    0.111803
complex.49662_8_corrected_H_0001_T46         0.026    0.115657
complex.49692_9_corrected_H_0001_T46         0.008    0.135978
complex.49704_8_corrected_H_0001_T46         0.028    0.128941
complex.49712_6_corrected_H_0001_T46         0.009    0.157076
complex.49739_5_corrected_H_0001_T46         0.013    0.113566
complex.49756_1_corrected_H_0001_T46         0.012    0.109876
 complex.4982_5_corrected_H_0001_T46         0.045    0.156148
complex.49841_9_corrected_H_0001_T46         0.011    0.115617
complex.49875_8_corrected_H_0001_T46         0.007    0.127458
complex.49901_7_corrected_H_0001_T46         0.011    0.106768
complex.50167_6_corrected_H_0001_T46         0.025    0.109884
 complex.5020_4_corrected_H_0001_T46         0.010    0.116946
complex.50243_4_corrected_H_0001_T46         0.040    0.126794
complex.50284_5_corrected_H_0001_T46         0.015    0.150484
  complex.502_9_corrected_H_0001_T46         0.011    0.120182
complex.50424_8_corrected_H_0001_T46         0.011    0.133980
complex.50451_4_corrected_H_0001_T46         0.022    0.120720
complex.50597_7_corrected_H_0001_T46         0.011    0.108482
 complex.5065_9_corrected_H_0001_T46         0.011    0.166306
complex.50671_8_corrected_H_0001_T46         0.009    0.139038
complex.50687_2_corrected_H_0001_T46         0.031    0.156131
complex.50694_2_corrected_H_0001_T46         0.020    0.141826
complex.50711_5_corrected_H_0001_T46         0.013    0.114207
complex.50743_4_corrected_H_0001_T46         0.075    0.132124
complex.50749_0_corrected_H_0001_T46         0.011    0.156600
complex.50796_2_corrected_H_0001_T46         0.011    0.111774
 complex.5085_7_corrected_H_0001_T46         0.011    0.114920
complex.50990_7_corrected_H_0001_T46         0.020    0.104794
complex.51020_9_corrected_H_0001_T46         0.032    0.119381
complex.51051_7_corrected_H_0001_T46         0.018    0.111394
 complex.5113_7_corrected_H_0001_T46         0.013    0.120290
complex.51141_6_corrected_H_0001_T46         0.011    0.110405
complex.51151_4_corrected_H_0001_T46         0.007    0.109416
complex.51276_4_corrected_H_0001_T46         0.023    0.112652
complex.51278_2_corrected_H_0001_T46         0.013    0.122860
complex.51319_8_corrected_H_0001_T46         0.019    0.121114
complex.51370_4_corrected_H_0001_T46         0.013    0.108465
complex.51371_3_corrected_H_0001_T46         0.010    0.124897
complex.51447_8_corrected_H_0001_T46         0.008    0.109010
complex.51508_5_corrected_H_0001_T46         0.007    0.123726
complex.51534_7_corrected_H_0001_T46         0.011    0.107935
complex.51613_4_corrected_H_0001_T46         0.009    0.110574
complex.51647_5_corrected_H_0001_T46         0.051    0.108597
complex.51823_8_corrected_H_0001_T46         0.012    0.107659
complex.51862_5_corrected_H_0001_T46         0.018    0.149000
complex.51920_3_corrected_H_0001_T46         0.082    0.141860
complex.51931_0_corrected_H_0001_T46         0.011    0.128734
complex.51936_2_corrected_H_0001_T46         0.023    0.103683
complex.51968_4_corrected_H_0001_T46         0.009    0.112782
complex.52077_8_corrected_H_0001_T46         0.016    0.116350
complex.52097_6_corrected_H_0001_T46         0.010    0.154623
complex.52153_8_corrected_H_0001_T46         0.008    0.111615
complex.52154_1_corrected_H_0001_T46         0.013    0.128930
complex.52218_3_corrected_H_0001_T46         0.033    0.144326
complex.52366_4_corrected_H_0001_T46         0.016    0.127927
complex.52527_3_corrected_H_0001_T46         0.018    0.111366
complex.52564_8_corrected_H_0001_T46         0.012    0.121293
 complex.5258_8_corrected_H_0001_T46         0.012    0.167998
complex.52644_7_corrected_H_0001_T46         0.009    0.112937
 complex.5266_8_corrected_H_0001_T46         0.008    0.116243
complex.52694_6_corrected_H_0001_T46         0.021    0.108007
complex.52835_4_corrected_H_0001_T46         0.032    0.109768
 complex.5288_2_corrected_H_0001_T46         0.012    0.154273
complex.52928_7_corrected_H_0001_T46         0.010    0.169364
complex.52971_7_corrected_H_0001_T46         0.017    0.111095
complex.53038_4_corrected_H_0001_T46         0.011    0.153820
complex.53062_2_corrected_H_0001_T46         0.009    0.110568
complex.53073_3_corrected_H_0001_T46         0.037    0.162487
complex.53073_9_corrected_H_0001_T46         0.031    0.111373
complex.53148_6_corrected_H_0001_T46         0.050    0.109694
complex.53156_4_corrected_H_0001_T46         0.019    0.135474
complex.53242_8_corrected_H_0001_T46         0.022    0.122349
complex.53243_1_corrected_H_0001_T46         0.015    0.111594
complex.53244_4_corrected_H_0001_T46         0.010    0.147555
complex.53308_4_corrected_H_0001_T46         0.008    0.116608
complex.53398_9_corrected_H_0001_T46         0.033    0.135982
complex.53401_8_corrected_H_0001_T46         0.023    0.133938
complex.53423_3_corrected_H_0001_T46         0.025    0.143052
complex.53492_7_corrected_H_0001_T46         0.011    0.128862
complex.53546_2_corrected_H_0001_T46         0.011    0.146335
complex.53626_1_corrected_H_0001_T46         0.010    0.113735
 complex.5375_3_corrected_H_0001_T46         0.017    0.161799
complex.53802_7_corrected_H_0001_T46         0.010    0.154688
complex.53853_8_corrected_H_0001_T46         0.012    0.114224
complex.53906_7_corrected_H_0001_T46         0.008    0.153817
complex.53908_2_corrected_H_0001_T46         0.010    0.112630
complex.53937_8_corrected_H_0001_T46         0.008    0.104330
complex.53986_5_corrected_H_0001_T46         0.029    0.120075
 complex.5434_4_corrected_H_0001_T46         0.011    0.123832
 complex.5458_9_corrected_H_0001_T46         0.027    0.111800
 complex.5472_2_corrected_H_0001_T46         0.041    0.114750
  complex.549_6_corrected_H_0001_T46         0.048    0.149571
 complex.5503_4_corrected_H_0001_T46         0.009    0.108361
 complex.5520_2_corrected_H_0001_T46         0.009    0.109720
 complex.5537_2_corrected_H_0001_T46         0.017    0.137426
 complex.5740_4_corrected_H_0001_T46         0.009    0.158290
 complex.5767_3_corrected_H_0001_T46         0.012    0.147018
 complex.5797_1_corrected_H_0001_T46         0.012    0.167579
 complex.5874_0_corrected_H_0001_T46         0.010    0.164121
 complex.5996_9_corrected_H_0001_T46         0.012    0.116870
 complex.6021_2_corrected_H_0001_T46         0.014    0.157082
 complex.6047_6_corrected_H_0001_T46         0.036    0.137681
  complex.606_3_corrected_H_0001_T46         0.055    0.167373
 complex.6075_9_corrected_H_0001_T46         0.009    0.150497
 complex.6134_1_corrected_H_0001_T46         0.028    0.144487
  complex.617_4_corrected_H_0001_T46         0.010    0.144597
 complex.6196_9_corrected_H_0001_T46         0.009    0.115218
 complex.6356_4_corrected_H_0001_T46         0.026    0.126586
 complex.6387_1_corrected_H_0001_T46         0.038    0.117699
 complex.6394_5_corrected_H_0001_T46         0.009    0.120345
 complex.6402_8_corrected_H_0001_T46         0.027    0.111347
 complex.6403_8_corrected_H_0001_T46         0.009    0.110198
 complex.6460_6_corrected_H_0001_T46         0.021    0.129113
 complex.6485_3_corrected_H_0001_T46         0.011    0.110119
 complex.6521_1_corrected_H_0001_T46         0.012    0.124843
 complex.6566_9_corrected_H_0001_T46         0.011    0.137751
 complex.6580_0_corrected_H_0001_T46         0.019    0.162514
 complex.6658_3_corrected_H_0001_T46         0.010    0.150905
  complex.675_5_corrected_H_0001_T46         0.009    0.111371
 complex.6762_9_corrected_H_0001_T46         0.009    0.109003
 complex.6890_0_corrected_H_0001_T46         0.012    0.110957
 complex.6913_4_corrected_H_0001_T46         0.012    0.150749
 complex.7014_4_corrected_H_0001_T46         0.023    0.132536
 complex.7045_3_corrected_H_0001_T46         0.032    0.113480
 complex.7170_6_corrected_H_0001_T46         0.011    0.116149
 complex.7216_9_corrected_H_0001_T46         0.009    0.112213
 complex.7253_3_corrected_H_0001_T46         0.013    0.114389
 complex.7254_2_corrected_H_0001_T46         0.010    0.114576
 complex.7309_5_corrected_H_0001_T46         0.036    0.112423
 complex.7474_4_corrected_H_0001_T46         0.072    0.138150
  complex.747_0_corrected_H_0001_T46         0.016    0.159826
  complex.748_8_corrected_H_0001_T46         0.011    0.119817
 complex.7503_0_corrected_H_0001_T46         0.012    0.113828
 complex.7544_3_corrected_H_0001_T46         0.016    0.146245
  complex.763_2_corrected_H_0001_T46         0.011    0.159629
 complex.7659_0_corrected_H_0001_T46         0.060    0.138460
 complex.7664_3_corrected_H_0001_T46         0.015    0.166763
 complex.7691_4_corrected_H_0001_T46         0.012    0.110266
 complex.7711_1_corrected_H_0001_T46         0.009    0.144685
 complex.7814_2_corrected_H_0001_T46         0.017    0.151690
 complex.7835_1_corrected_H_0001_T46         0.069    0.179053
 complex.7870_8_corrected_H_0001_T46         0.020    0.117579
 complex.7887_0_corrected_H_0001_T46         0.011    0.180630
 complex.7999_6_corrected_H_0001_T46         0.016    0.129121
 complex.8099_2_corrected_H_0001_T46         0.009    0.107052
 complex.8106_2_corrected_H_0001_T46         0.010    0.111855
 complex.8273_2_corrected_H_0001_T46         0.014    0.135386
 complex.8361_5_corrected_H_0001_T46         0.010    0.161556
 complex.8392_5_corrected_H_0001_T46         0.015    0.141927
 complex.8407_6_corrected_H_0001_T46         0.010    0.143540
 complex.8445_0_corrected_H_0001_T46         0.008    0.111783
 complex.8458_0_corrected_H_0001_T46         0.010    0.150028
 complex.8513_8_corrected_H_0001_T46         0.009    0.112842
 complex.8568_8_corrected_H_0001_T46         0.029    0.110337
 complex.8769_0_corrected_H_0001_T46         0.011    0.180617
 complex.8821_2_corrected_H_0001_T46         0.010    0.139960
 complex.8824_1_corrected_H_0001_T46         0.014    0.162851
 complex.8846_1_corrected_H_0001_T46         0.010    0.137055
 complex.8891_8_corrected_H_0001_T46         0.021    0.107737
  complex.890_9_corrected_H_0001_T46         0.010    0.116688
  complex.908_2_corrected_H_0001_T46         0.011    0.155026
 complex.9211_1_corrected_H_0001_T46         0.010    0.110868
 complex.9221_9_corrected_H_0001_T46         0.049    0.158403
 complex.9255_7_corrected_H_0001_T46         0.010    0.108998
 complex.9263_0_corrected_H_0001_T46         0.053    0.142081
 complex.9395_8_corrected_H_0001_T46         0.011    0.157928
 complex.9491_8_corrected_H_0001_T46         0.014    0.146606
 complex.9493_2_corrected_H_0001_T46         0.014    0.117219
 complex.9519_2_corrected_H_0001_T46         0.012    0.110932
 complex.9620_0_corrected_H_0001_T46         0.013    0.136471
 complex.9728_0_corrected_H_0001_T46         0.043    0.127071
  complex.0_0_1_corrected_H_0001_T47         0.023    0.168539
 complex.0_0_37_corrected_H_0001_T47         0.009    0.117072
  complex.0_0_3_corrected_H_0001_T47         0.034    0.111001
 complex.0_0_41_corrected_H_0001_T47         0.008    0.147963
 complex.0_0_48_corrected_H_0001_T47         0.031    0.140617
complex.0_10_12_corrected_H_0001_T47         0.492    0.156918
complex.0_10_13_corrected_H_0001_T47         0.538    0.155089
 complex.0_10_2_corrected_H_0001_T47         0.470    0.160243
complex.0_10_31_corrected_H_0001_T47         0.524    0.180764
complex.0_10_36_corrected_H_0001_T47         0.770    0.161109
 complex.0_11_1_corrected_H_0001_T47         0.657    0.161681
complex.0_11_23_corrected_H_0001_T47         0.724    0.160739
